product_id,product_name,category,brand,popularity_score,inventory_quantity,supplier_name,unit_price,cost_price,is_active
P000923,Yoga Mat,Sports,Prime,0.853,832,Apex Manufacturing,5377.06,26744.89,True
P000924,Perfume,Beauty,Nimbus,0.754,261,Retail Source India,13386.17,13907.01,True
P000925,Shelf,Home,Urban,0.248,1314,Global Supplies Ltd,10463.94,7677.77,True
P000926,Rice,Grocery,,0.589,967,Retail Source India,42748.43,16210.84,True
P000927,Perfume,Beauty,Apex,0.789,969,Prime Distribution,10839.4,26542.74,True
P000928,Lamp,Home,Nimbus,0.821,452,Apex Manufacturing,45956.05,20675.24,True
P000929,Shelf,Home,Urban,0.681,1161,Vertex Imports,15821.41,20055.33,True
P000930,Jacket,Fashion,Elite,0.777,183,Apex Manufacturing,47026.58,5649.84,True
P000931,Headphones,Electronics,Fusion,0.815,1477,Vertex Imports,29942.2,1423.45,True
P000932,Shirt,Fashion,Apex,0.829,803,Vertex Imports,14576.06,6347.45,True
P000933,Juice,Grocery,Fusion,0.675,517,Prime Distribution,7899.88,22816.41,True
P000934,Rice,Grocery,Prime,0.381,904,Apex Manufacturing,35918.38,7207.35,True
P000935,Cricket Bat,Sports,EcoLife,0.848,913,Retail Source India,16048.42,14497.99,True
P000936,Face Wash,Beauty,Vision,0.649,762,Prime Distribution,2070.67,1355.76,True
P000937,Headphones,Electronics,Vision,0.699,287,Vertex Imports,25772.5,25820.98,False
P000938,Yoga Mat,Sports,Apex,0.567,1129,Apex Manufacturing,6117.72,5012.67,True
P000939,Tennis Racket,Sports,Vision,0.489,862,Prime Distribution,11088.94,21366.55,False
P000940,Shoes,Fashion,Fusion,0.815,1082,Vertex Imports,46919.9,23148.18,True
P000941,Shoes,Fashion,Vision,0.521,953,Vertex Imports,24804.51,9441.79,True
P000942,Cream,Beauty,Zenith,0.563,1381,Apex Manufacturing,18012.87,24519.53,True
P000943,Cream,Beauty,Fusion,0.142,1311,Prime Distribution,35296.42,13458.71,True
P000944,Chair,Home,Fusion,0.75,1056,Vertex Imports,31907.64,2693.86,True
P000945,Shelf,Home,Prime,0.516,1499,Vertex Imports,16991.72,14424.72,True
P000946,Rice,Grocery,Prime,0.441,812,Apex Manufacturing,2349.19,2149.1,True
P000947,Cricket Bat,Sports,Nova,0.401,966,Global Supplies Ltd,27301.65,6659.34,False
P000948,Chair,Home,EcoLife,0.358,33,Retail Source India,38980.24,10883.02,True
P000949,Jacket,Fashion,Vision,0.685,340,Retail Source India,31934.27,1036.47,True
P000950,Cream,Beauty,Prime,0.659,52,Apex Manufacturing,40282.52,20322.29,True
P000951,Lamp,Home,EcoLife,0.608,435,Vertex Imports,37601.06,12116.09,True
P000952,Monitor,Electronics,Zenith,0.63,636,Vertex Imports,20022.01,29417.24,False
P000953,Cream,Beauty,EcoLife,0.434,1401,Global Supplies Ltd,34032.36,16973.77,True
P000954,Sofa,Home,EcoLife,0.375,1397,Vertex Imports,45280.55,541.18,True
P000955,Jeans,Fashion,Urban,0.775,874,Prime Distribution,28586.12,23793.07,False
P000956,Cricket Bat,Sports,Prime,0.424,292,Vertex Imports,22451.5,24447.8,False
P000957,Lamp,Home,Apex,0.741,845,Retail Source India,41019.88,18191.87,True
P000958,Yoga Mat,Sports,Apex,0.608,394,Prime Distribution,12740.43,7579.6,False
P000959,Cricket Bat,Sports,Nova,0.535,610,Retail Source India,36470.5,11620.74,True
P000960,Yoga Mat,Sports,Fusion,0.385,1124,Apex Manufacturing,37911.79,22398.98,False
P000961,Face Wash,Beauty,Apex,0.918,1237,Vertex Imports,44485.74,22629.65,True
P000962,Phone,Electronics,Fusion,0.693,663,Apex Manufacturing,40020.1,6924.96,True
P000963,Shirt,Fashion,EcoLife,0.923,466,Prime Distribution,43454.47,16356.68,True
P000964,Phone,Electronics,Vision,0.472,861,Retail Source India,3499.04,4099.84,True
P000965,Yoga Mat,Sports,Nimbus,0.915,507,Retail Source India,27596.61,120.64,True
P000966,Shelf,Home,Nova,0.276,440,Global Supplies Ltd,25108.59,11043.55,True
P000967,Tablet,Electronics,Vision,0.671,745,Prime Distribution,10890.83,27849.01,True
P000968,Cricket Bat,Sports,Vision,0.722,596,Global Supplies Ltd,29722.99,5364.12,True
P000969,Football,Sports,Vision,0.335,1218,Apex Manufacturing,24246.94,1097.18,True
P000970,Lamp,Home,Nimbus,0.16,501,Global Supplies Ltd,33188.02,13722.16,True
P000971,Yoga Mat,Sports,Nova,0.122,11,Global Supplies Ltd,32842.3,19183.68,True
P000972,Cricket Bat,Sports,Urban,0.807,435,Prime Distribution,46956.65,25505.58,True
P000973,Cap,Fashion,EcoLife,0.854,985,Global Supplies Ltd,18698.63,2228.28,True
P000974,Coffee,Grocery,Fusion,0.691,232,Apex Manufacturing,48820.8,1804.54,False
P000975,Laptop,Electronics,Prime,0.645,381,Global Supplies Ltd,42203.93,1644.2,True
P000976,Snacks,Grocery,EcoLife,0.13,1116,Prime Distribution,14223.31,21416.22,True
P000977,Lamp,Home,Prime,0.324,1364,Global Supplies Ltd,1347.86,25840.57,True
P000978,Chair,Home,Elite,0.653,284,Vertex Imports,9426.42,13553.5,True
P000979,Shirt,Fashion,Nova,0.834,180,Prime Distribution,5673.99,13127.76,True
P000980,Rice,Grocery,EcoLife,0.896,440,Prime Distribution,44537.82,14848.52,True
P000981,Headphones,Electronics,Elite,0.566,1035,Global Supplies Ltd,5735.69,13018.54,False
P000982,Tea,Grocery,Prime,0.894,14,Prime Distribution,16060.95,10026.13,False
P000983,Shoes,Fashion,Fusion,0.592,32,Prime Distribution,8638.71,18463.01,True
P000984,Phone,Electronics,Urban,0.423,47,Vertex Imports,47276.65,407.17,True
P000985,Tablet,Electronics,Apex,0.771,124,Vertex Imports,1470.69,9704.44,True
P000986,Phone,Electronics,EcoLife,0.511,1121,Vertex Imports,20701.74,14707.18,True
P000987,Lamp,Home,EcoLife,0.458,925,Retail Source India,24657.66,22028.4,True
P000988,Headphones,Electronics,Fusion,0.476,602,Global Supplies Ltd,-1.0,15322.61,True
P000989,Shoes,Fashion,Nova,0.287,334,Apex Manufacturing,8433.2,19255.16,False
P000990,Shelf,Home,Prime,0.654,1156,Global Supplies Ltd,5978.46,20703.66,True
P000991,Chair,Home,Elite,0.295,322,Global Supplies Ltd,41338.21,7705.79,False
P000992,Lamp,Home,EcoLife,0.194,1265,Retail Source India,2073.06,932.63,True
P000993,Phone,Electronics,Elite,0.26,960,Vertex Imports,42807.46,14264.83,True
P000994,Rice,Grocery,Nova,0.717,556,Retail Source India,17647.02,24369.3,False
P000995,Cream,Beauty,EcoLife,0.658,399,Global Supplies Ltd,8260.03,28662.03,True
P000996,Phone,Electronics,Nimbus,0.18,1299,Vertex Imports,27196.93,2453.49,True
P000997,Face Wash,Beauty,EcoLife,0.333,127,Global Supplies Ltd,5079.94,22604.26,True
P000998,Shoes,Fashion,Zenith,0.78,823,Apex Manufacturing,22005.01,27068.47,True
P000999,Chair,Home,Fusion,0.75,197,Apex Manufacturing,2046.63,4640.69,True
P001000,Cricket Bat,Sports,Urban,0.273,989,Apex Manufacturing,37943.28,1251.65,True
